,The cyber-attacker accessed your computer files.,The cyber-attacker accessed your computer programs.,The cyber-attacker accessed your information stored in an Internet site.,The cyber-attacker caused a program on your computer to crash.,The cyber-attacker caused your computer program to run very slowly.,The cyber-attacker caused your computer to crash.,The cyber-attacker caused your computer to run very slowly.,The cyber-attacker caused your Internet connection to run very slowly.,The cyber-attacker caused your request for a certain Internet page to actually take you to a different Internet page.,The cyber-attacker changed a device’s serial number.,The cyber-attacker changed how an Internet service functions so as to benefit the attacker.,The cyber-attacker changed the appearance of an Internet site.,The cyber-attacker completely filled your computer’s storage space.,The cyber-attacker deleted your information stored in an Internet site.,The cyber-attacker determined your password.,The cyber-attacker disrupted the availability of an Internet service.,The cyber-attacker floods your inbox with a very large number of emails.,The cyber-attacker forged a digital signature on an electronic document.,The cyber-attacker gained information about existing hidden pathways by which they can enter your system from the Internet.,The cyber-attacker gained information about the device that you use to create your home network.,The cyber-attacker gains your username and password for a given Internet site.,The cyber-attacker intercepted Internet traffic as it passes between your computer and the Internet.,The cyber-attacker irreparably damaged your computer’s hardware.,The cyber-attacker issued commands to your computer’s operating system.,The cyber-attacker made an Internet page that you use act differently than intended.,The cyber-attacker made you think an Internet site that the attacker created was a legitimate Internet site.,The cyber-attacker made you think that an email that you received from the attacker came from someone else.,The cyber-attacker made you think that information sent to your Internet browser came from a trusted source.,The cyber-attacker made you think that you had a secure connection to an Internet site when it was not secure.,The cyber-attacker made your computer perform tasks that benefit the attacker.,The cyber-attacker made your computer run software that your computer did not intend to run.,The cyber-attacker made your computer think that your password was entered when it was not.,The cyber-attacker modified the content of a digital message without your awareness.,The cyber-attacker modified your computer files in order to hide their activities.,The cyber-attacker modified your information stored in an Internet site.,The cyber-attacker modified your information within an Internet database.,The cyber-attacker opened new hidden pathways by which they can enter your system from the Internet.,The cyber-attacker performed actions on an Internet site as if they were you.,The cyber-attacker prevented you from accessing your home network.,The cyber-attacker prevented you from logging into an Internet site.,The cyber-attacker prevented you from logging into your computer.,The cyber-attacker prevented you from using your computer until you pay a ransom.,The cyber-attacker removed your computer files in order to hide their activities.,The cyber-attacker rerouted your Internet requests to a device that they control.,The cyber-attacker saw what was presented on your computer screen.,The cyber-attacker sent you an email that asks you to click on a given Internet link.,The cyber-attacker sent you an email that asks you to respond with certain personal information.,The cyber-attacker shut down an Internet site that you were using.,The cyber-attacker took control over one of your financial accounts.,The cyber-attacker used your computer to store and distribute stolen software.
The cyber-attacker changed how an Internet service functions so as to benefit the attacker.,0.12403473458920845,0.12403473458920845,0.09245003270420485,0.09805806756909201,0.09245003270420485,0.11322770341445959,0.09805806756909201,0.09245003270420485,0.06933752452815364,0.2480694691784169,1.0000000000000004,0.19611613513818402,0.10482848367219183,0.09245003270420485,0.1386750490563073,0.19611613513818402,0.08770580193070293,0.09805806756909201,0.06726727939963124,0.07412493166611013,0.08770580193070293,0.07692307692307693,0.11322770341445959,0.09805806756909201,0.08006407690254358,0.07161148740394328,0.06726727939963124,0.07161148740394328,0.06537204504606135,0.17541160386140586,0.07412493166611013,0.07412493166611013,0.08770580193070293,0.08362420100070908,0.09245003270420485,0.09805806756909201,0.07161148740394328,0.08006407690254358,0.09805806756909201,0.09245003270420485,0.09805806756909201,0.08362420100070908,0.08362420100070908,0.08770580193070293,0.09245003270420485,0.07412493166611013,0.07412493166611013,0.08770580193070293,0.09245003270420485,0.08770580193070293
The cyber-attacker changed the appearance of an Internet site.,0.15811388300841894,0.15811388300841894,0.2357022603955158,0.12499999999999997,0.1178511301977579,0.14433756729740646,0.12499999999999997,0.1178511301977579,0.08838834764831843,0.3162277660168379,0.19611613513818402,0.9999999999999999,0.13363062095621217,0.2357022603955158,0.17677669529663687,0.24999999999999994,0.11180339887498948,0.12499999999999997,0.08574929257125441,0.0944911182523068,0.11180339887498948,0.09805806756909201,0.14433756729740646,0.12499999999999997,0.10206207261596575,0.18257418583505533,0.08574929257125441,0.09128709291752767,0.16666666666666666,0.11180339887498948,0.0944911182523068,0.0944911182523068,0.11180339887498948,0.10660035817780521,0.2357022603955158,0.12499999999999997,0.09128709291752767,0.2041241452319315,0.12499999999999997,0.2357022603955158,0.12499999999999997,0.10660035817780521,0.10660035817780521,0.11180339887498948,0.1178511301977579,0.0944911182523068,0.0944911182523068,0.22360679774997896,0.1178511301977579,0.11180339887498948
The cyber-attacker completely filled your computer’s storage space.,0.1690308509457033,0.1690308509457033,0.1259881576697424,0.13363062095621217,0.1259881576697424,0.1543033499620919,0.13363062095621217,0.1259881576697424,0.0944911182523068,0.1690308509457033,0.10482848367219183,0.13363062095621217,0.9999999999999997,0.1259881576697424,0.1889822365046136,0.13363062095621217,0.11952286093343936,0.13363062095621217,0.09166984970282112,0.10101525445522107,0.11952286093343936,0.10482848367219183,0.1543033499620919,0.13363062095621217,0.1091089451179962,0.0975900072948533,0.09166984970282112,0.0975900072948533,0.0890870806374748,0.11952286093343936,0.10101525445522107,0.10101525445522107,0.11952286093343936,0.11396057645963795,0.1259881576697424,0.13363062095621217,0.0975900072948533,0.1091089451179962,0.13363062095621217,0.1259881576697424,0.13363062095621217,0.11396057645963795,0.11396057645963795,0.11952286093343936,0.1259881576697424,0.10101525445522107,0.10101525445522107,0.11952286093343936,0.1259881576697424,0.11952286093343936
The cyber-attacker deleted your information stored in an Internet site.,0.14907119849998596,0.14907119849998596,0.6666666666666665,0.1178511301977579,0.1111111111111111,0.13608276348795434,0.1178511301977579,0.1111111111111111,0.08333333333333333,0.14907119849998596,0.09245003270420485,0.2357022603955158,0.1259881576697424,0.9999999999999997,0.16666666666666666,0.1178511301977579,0.10540925533894598,0.1178511301977579,0.08084520834544431,0.0890870806374748,0.10540925533894598,0.09245003270420485,0.13608276348795434,0.1178511301977579,0.09622504486493763,0.17213259316477406,0.08084520834544431,0.08606629658238703,0.15713484026367724,0.10540925533894598,0.0890870806374748,0.0890870806374748,0.10540925533894598,0.10050378152592121,0.6666666666666665,0.1178511301977579,0.08606629658238703,0.19245008972987526,0.1178511301977579,0.2222222222222222,0.1178511301977579,0.10050378152592121,0.10050378152592121,0.10540925533894598,0.1111111111111111,0.0890870806374748,0.0890870806374748,0.21081851067789195,0.1111111111111111,0.10540925533894598
The cyber-attacker determined your password.,0.22360679774997896,0.22360679774997896,0.16666666666666666,0.17677669529663687,0.16666666666666666,0.20412414523193154,0.17677669529663687,0.16666666666666666,0.125,0.22360679774997896,0.1386750490563073,0.17677669529663687,0.1889822365046136,0.16666666666666666,1.0,0.17677669529663687,0.15811388300841897,0.17677669529663687,0.12126781251816648,0.1336306209562122,0.15811388300841897,0.1386750490563073,0.20412414523193154,0.17677669529663687,0.14433756729740646,0.12909944487358055,0.12126781251816648,0.12909944487358055,0.11785113019775793,0.15811388300841897,0.1336306209562122,0.1336306209562122,0.15811388300841897,0.15075567228888181,0.16666666666666666,0.17677669529663687,0.12909944487358055,0.14433756729740646,0.17677669529663687,0.16666666666666666,0.17677669529663687,0.15075567228888181,0.15075567228888181,0.15811388300841897,0.16666666666666666,0.1336306209562122,0.1336306209562122,0.15811388300841897,0.16666666666666666,0.15811388300841897
The cyber-attacker disrupted the availability of an Internet service.,0.15811388300841894,0.15811388300841894,0.1178511301977579,0.12499999999999997,0.1178511301977579,0.14433756729740646,0.12499999999999997,0.1178511301977579,0.08838834764831843,0.15811388300841894,0.19611613513818402,0.24999999999999994,0.13363062095621217,0.1178511301977579,0.17677669529663687,0.9999999999999999,0.11180339887498948,0.12499999999999997,0.08574929257125441,0.0944911182523068,0.11180339887498948,0.09805806756909201,0.14433756729740646,0.12499999999999997,0.10206207261596575,0.09128709291752767,0.08574929257125441,0.09128709291752767,0.08333333333333333,0.11180339887498948,0.0944911182523068,0.0944911182523068,0.11180339887498948,0.10660035817780521,0.1178511301977579,0.12499999999999997,0.09128709291752767,0.10206207261596575,0.12499999999999997,0.1178511301977579,0.12499999999999997,0.10660035817780521,0.10660035817780521,0.11180339887498948,0.1178511301977579,0.0944911182523068,0.0944911182523068,0.11180339887498948,0.1178511301977579,0.11180339887498948
The cyber-attacker floods your inbox with a very large number of emails.,0.1414213562373095,0.1414213562373095,0.10540925533894598,0.11180339887498948,0.10540925533894598,0.12909944487358058,0.11180339887498948,0.10540925533894598,0.07905694150420949,0.1414213562373095,0.08770580193070293,0.11180339887498948,0.11952286093343936,0.10540925533894598,0.15811388300841897,0.11180339887498948,0.9999999999999999,0.11180339887498948,0.07669649888473705,0.08451542547285167,0.1,0.08770580193070293,0.12909944487358058,0.11180339887498948,0.0912870929175277,0.0816496580927726,0.07669649888473705,0.0816496580927726,0.074535599249993,0.1,0.08451542547285167,0.08451542547285167,0.1,0.09534625892455924,0.10540925533894598,0.11180339887498948,0.0816496580927726,0.0912870929175277,0.11180339887498948,0.10540925533894598,0.11180339887498948,0.09534625892455924,0.09534625892455924,0.1,0.10540925533894598,0.08451542547285167,0.08451542547285167,0.1,0.10540925533894598,0.1
The cyber-attacker forged a digital signature on an electronic document.,0.15811388300841894,0.15811388300841894,0.1178511301977579,0.12499999999999997,0.1178511301977579,0.14433756729740646,0.12499999999999997,0.1178511301977579,0.08838834764831843,0.15811388300841894,0.09805806756909201,0.12499999999999997,0.13363062095621217,0.1178511301977579,0.17677669529663687,0.12499999999999997,0.11180339887498948,0.9999999999999999,0.08574929257125441,0.0944911182523068,0.11180339887498948,0.09805806756909201,0.14433756729740646,0.12499999999999997,0.10206207261596575,0.09128709291752767,0.08574929257125441,0.09128709291752767,0.08333333333333333,0.11180339887498948,0.0944911182523068,0.0944911182523068,0.11180339887498948,0.10660035817780521,0.1178511301977579,0.12499999999999997,0.09128709291752767,0.10206207261596575,0.12499999999999997,0.1178511301977579,0.12499999999999997,0.10660035817780521,0.10660035817780521,0.11180339887498948,0.1178511301977579,0.0944911182523068,0.0944911182523068,0.11180339887498948,0.1178511301977579,0.11180339887498948
The cyber-attacker gained information about existing hidden pathways by which they can enter your system from the Internet.,0.10846522890932808,0.10846522890932808,0.08084520834544431,0.08574929257125441,0.08084520834544431,0.09901475429766744,0.08574929257125441,0.08084520834544431,0.06063390625908324,0.10846522890932808,0.06726727939963124,0.08574929257125441,0.09166984970282112,0.08084520834544431,0.12126781251816648,0.08574929257125441,0.07669649888473705,0.08574929257125441,1.0,0.25928148942086576,0.1533929977694741,0.06726727939963124,0.09901475429766744,0.08574929257125441,0.0700140042014005,0.06262242910851494,0.058823529411764705,0.06262242910851494,0.05716619504750295,0.07669649888473705,0.06482037235521644,0.06482037235521644,0.07669649888473705,0.07312724241271307,0.08084520834544431,0.08574929257125441,0.6888467201936642,0.0700140042014005,0.08574929257125441,0.08084520834544431,0.08574929257125441,0.07312724241271307,0.07312724241271307,0.07669649888473705,0.08084520834544431,0.06482037235521644,0.06482037235521644,0.07669649888473705,0.08084520834544431,0.07669649888473705
The cyber-attacker gained information about the device that you use to create your home network.,0.11952286093343936,0.11952286093343936,0.0890870806374748,0.0944911182523068,0.0890870806374748,0.10910894511799621,0.0944911182523068,0.0890870806374748,0.0668153104781061,0.11952286093343936,0.07412493166611013,0.0944911182523068,0.10101525445522107,0.0890870806374748,0.1336306209562122,0.0944911182523068,0.08451542547285167,0.0944911182523068,0.25928148942086576,0.9999999999999999,0.16903085094570333,0.07412493166611013,0.10910894511799621,0.0944911182523068,0.15430334996209194,0.06900655593423542,0.06482037235521644,0.06900655593423542,0.06299407883487121,0.08451542547285167,0.07142857142857144,0.07142857142857144,0.08451542547285167,0.08058229640253803,0.0890870806374748,0.0944911182523068,0.06900655593423542,0.07715167498104597,0.1889822365046136,0.0890870806374748,0.0944911182523068,0.08058229640253803,0.08058229640253803,0.08451542547285167,0.0890870806374748,0.07142857142857144,0.07142857142857144,0.08451542547285167,0.0890870806374748,0.08451542547285167
The cyber-attacker gains your username and password for a given Internet site.,0.1414213562373095,0.1414213562373095,0.10540925533894598,0.11180339887498948,0.10540925533894598,0.12909944487358058,0.11180339887498948,0.10540925533894598,0.07905694150420949,0.1414213562373095,0.08770580193070293,0.11180339887498948,0.11952286093343936,0.10540925533894598,0.15811388300841897,0.11180339887498948,0.1,0.11180339887498948,0.1533929977694741,0.16903085094570333,0.9999999999999999,0.08770580193070293,0.12909944487358058,0.11180339887498948,0.0912870929175277,0.0816496580927726,0.07669649888473705,0.0816496580927726,0.074535599249993,0.1,0.08451542547285167,0.08451542547285167,0.1,0.09534625892455924,0.10540925533894598,0.11180339887498948,0.0816496580927726,0.0912870929175277,0.11180339887498948,0.10540925533894598,0.11180339887498948,0.09534625892455924,0.09534625892455924,0.1,0.10540925533894598,0.08451542547285167,0.08451542547285167,0.1,0.10540925533894598,0.1
The cyber-attacker intercepted Internet traffic as it passes between your computer and the Internet.,0.12403473458920845,0.12403473458920845,0.09245003270420485,0.09805806756909201,0.09245003270420485,0.11322770341445959,0.09805806756909201,0.09245003270420485,0.06933752452815364,0.12403473458920845,0.07692307692307693,0.09805806756909201,0.10482848367219183,0.09245003270420485,0.1386750490563073,0.09805806756909201,0.08770580193070293,0.09805806756909201,0.06726727939963124,0.07412493166611013,0.08770580193070293,1.0000000000000004,0.11322770341445959,0.09805806756909201,0.08006407690254358,0.07161148740394328,0.06726727939963124,0.07161148740394328,0.06537204504606135,0.08770580193070293,0.07412493166611013,0.07412493166611013,0.08770580193070293,0.08362420100070908,0.09245003270420485,0.09805806756909201,0.07161148740394328,0.08006407690254358,0.09805806756909201,0.09245003270420485,0.09805806756909201,0.08362420100070908,0.08362420100070908,0.08770580193070293,0.09245003270420485,0.07412493166611013,0.07412493166611013,0.08770580193070293,0.09245003270420485,0.08770580193070293
The cyber-attacker irreparably damaged your computer’s hardware.,0.18257418583505539,0.18257418583505539,0.13608276348795434,0.14433756729740646,0.13608276348795434,0.1666666666666667,0.14433756729740646,0.13608276348795434,0.10206207261596577,0.18257418583505539,0.11322770341445959,0.14433756729740646,0.1543033499620919,0.13608276348795434,0.20412414523193154,0.14433756729740646,0.12909944487358058,0.14433756729740646,0.09901475429766744,0.10910894511799621,0.12909944487358058,0.11322770341445959,1.0000000000000002,0.14433756729740646,0.11785113019775795,0.10540925533894598,0.09901475429766744,0.10540925533894598,0.09622504486493764,0.12909944487358058,0.10910894511799621,0.10910894511799621,0.12909944487358058,0.12309149097933275,0.13608276348795434,0.14433756729740646,0.10540925533894598,0.11785113019775795,0.14433756729740646,0.13608276348795434,0.14433756729740646,0.12309149097933275,0.12309149097933275,0.12909944487358058,0.13608276348795434,0.10910894511799621,0.10910894511799621,0.12909944487358058,0.13608276348795434,0.12909944487358058
The cyber-attacker issued commands to your computer’s operating system.,0.15811388300841894,0.15811388300841894,0.1178511301977579,0.12499999999999997,0.1178511301977579,0.14433756729740646,0.12499999999999997,0.1178511301977579,0.08838834764831843,0.15811388300841894,0.09805806756909201,0.12499999999999997,0.13363062095621217,0.1178511301977579,0.17677669529663687,0.12499999999999997,0.11180339887498948,0.12499999999999997,0.08574929257125441,0.0944911182523068,0.11180339887498948,0.09805806756909201,0.14433756729740646,0.9999999999999999,0.10206207261596575,0.09128709291752767,0.08574929257125441,0.09128709291752767,0.08333333333333333,0.11180339887498948,0.0944911182523068,0.0944911182523068,0.11180339887498948,0.10660035817780521,0.1178511301977579,0.12499999999999997,0.09128709291752767,0.10206207261596575,0.12499999999999997,0.1178511301977579,0.12499999999999997,0.10660035817780521,0.10660035817780521,0.11180339887498948,0.1178511301977579,0.0944911182523068,0.0944911182523068,0.11180339887498948,0.1178511301977579,0.11180339887498948
