,The cyber-attacker accessed your computer files.,The cyber-attacker accessed your computer programs.,The cyber-attacker accessed your information stored in an Internet site.,The cyber-attacker caused a program on your computer to crash.,The cyber-attacker caused your computer program to run very slowly.,The cyber-attacker caused your computer to crash.,The cyber-attacker caused your computer to run very slowly.,The cyber-attacker caused your Internet connection to run very slowly.,The cyber-attacker caused your request for a certain Internet page to actually take you to a different Internet page.,The cyber-attacker changed a device’s serial number.,The cyber-attacker changed how an Internet service functions so as to benefit the attacker.,The cyber-attacker changed the appearance of an Internet site.,The cyber-attacker completely filled your computer’s storage space.,The cyber-attacker deleted your information stored in an Internet site.,The cyber-attacker determined your password.,The cyber-attacker disrupted the availability of an Internet service.,The cyber-attacker floods your inbox with a very large number of emails.,The cyber-attacker forged a digital signature on an electronic document.,The cyber-attacker gained information about existing hidden pathways by which they can enter your system from the Internet.,The cyber-attacker gained information about the device that you use to create your home network.,The cyber-attacker gains your username and password for a given Internet site.,The cyber-attacker intercepted Internet traffic as it passes between your computer and the Internet.,The cyber-attacker irreparably damaged your computer’s hardware.,The cyber-attacker issued commands to your computer’s operating system.,The cyber-attacker made an Internet page that you use act differently than intended.,The cyber-attacker made you think an Internet site that the attacker created was a legitimate Internet site.,The cyber-attacker made you think that an email that you received from the attacker came from someone else.,The cyber-attacker made you think that information sent to your Internet browser came from a trusted source.,The cyber-attacker made you think that you had a secure connection to an Internet site when it was not secure.,The cyber-attacker made your computer perform tasks that benefit the attacker.,The cyber-attacker made your computer run software that your computer did not intend to run.,The cyber-attacker made your computer think that your password was entered when it was not.,The cyber-attacker modified the content of a digital message without your awareness.,The cyber-attacker modified your computer files in order to hide their activities.,The cyber-attacker modified your information stored in an Internet site.,The cyber-attacker modified your information within an Internet database.,The cyber-attacker opened new hidden pathways by which they can enter your system from the Internet.,The cyber-attacker performed actions on an Internet site as if they were you.,The cyber-attacker prevented you from accessing your home network.,The cyber-attacker prevented you from logging into an Internet site.,The cyber-attacker prevented you from logging into your computer.,The cyber-attacker prevented you from using your computer until you pay a ransom.,The cyber-attacker removed your computer files in order to hide their activities.,The cyber-attacker rerouted your Internet requests to a device that they control.,The cyber-attacker saw what was presented on your computer screen.,The cyber-attacker sent you an email that asks you to click on a given Internet link.,The cyber-attacker sent you an email that asks you to respond with certain personal information.,The cyber-attacker shut down an Internet site that you were using.,The cyber-attacker took control over one of your financial accounts.,The cyber-attacker used your computer to store and distribute stolen software.
The cyber-attacker changed how an Internet service functions so as to benefit the attacker.,0.022646405526126793,0.022094026016515982,0.05736195371075349,0.015370186485419464,0.01517621106787739,0.020685173903105036,0.01731272229221012,0.014506300110759112,0.008894889050236266,0.12910884240679746,1.0000000000000002,0.14927749087452544,0.014999211174619565,0.05364827507526992,0.02021396162091581,0.15450049885090955,0.011461245596541065,0.013142632896212036,0.009519801617637037,0.010306755875635554,0.012241988018737052,0.010421704289487969,0.01664496082097495,0.013964212075489245,0.04183160185357449,0.0958078343868646,0.06391665889952933,0.010111541013456658,0.035030048735113326,0.18304276260946978,0.010679528241268936,0.010864655746153251,0.011711762026145978,0.012856770114950958,0.05736195371075349,0.054359702027717956,0.010040961790536556,0.04055775997350035,0.015164638091822811,0.054836124986515605,0.015792731896037318,0.012246032138712377,0.012287904096259182,0.011777316011160582,0.012949129214344861,0.010375794641767463,0.01029181778954986,0.04701703652247414,0.012147214608341624,0.012425409197606941
The cyber-attacker changed the appearance of an Internet site.,0.03171597662156069,0.030942376785028845,0.15141467389968163,0.021525732844366558,0.021254072964354945,0.02896929895417274,0.02424622728060895,0.020315871966851015,0.012457168659423841,0.1808151418416769,0.14927749087452544,1.0,0.02100618707049389,0.14161191434941645,0.02830937269309506,0.21637580427153022,0.016051315383118634,0.018406074959715957,0.01333235003667758,0.014434468552577325,0.07218621564363202,0.014595452210766377,0.02331103660825081,0.019556685197294508,0.05858457779976502,0.14740344630520272,0.01373103351835386,0.01416107284755455,0.0924665751913328,0.018487728160585564,0.0149565310768023,0.01521579957794015,0.016402160165770778,0.01800572810215435,0.15141467389968163,0.0761300082115493,0.014062227625449904,0.10705772037429526,0.02123786517201609,0.14474740565189126,0.022117501827273914,0.0171503980430889,0.017209039138476923,0.016493967611935896,0.018135075738969646,0.01453115638633067,0.014413547970345492,0.12410785882010937,0.01701200546332946,0.017401613124430657
The cyber-attacker completely filled your computer’s storage space.,0.0908057172112241,0.0885908307258114,0.022054751515694734,0.06163012518117195,0.06085233830939075,0.08294172996872937,0.06941914745848687,0.02023714494528961,0.012408895280498992,0.024722672087375126,0.014999211174619565,0.02100618707049389,1.0,0.020626901621882972,0.028199669668876572,0.019638657107667858,0.01598911415177018,0.018334748685235647,0.013280685199917711,0.014378532842861277,0.017078295917091445,0.04178810325896782,0.06674161175633864,0.05599256320573838,0.01608358022525139,0.014611341191440412,0.013677823723882637,0.014106196586805262,0.013468492100727867,0.05293204227193388,0.0707452372960255,0.0435642140270031,0.016338599358775574,0.051552032394768556,0.022054751515694734,0.020900433878767524,0.014007734404618595,0.015593808445911631,0.02115556528983315,0.021083610867920252,0.0633244134434394,0.04910314487058755,0.04927103964451487,0.01643005103744986,0.05192236640878108,0.01447484599689696,0.014357693330993104,0.018077296717198755,0.016946081415220686,0.049822396429753044
The cyber-attacker deleted your information stored in an Internet site.,0.03114331636767106,0.030383684566369012,0.6786192248793413,0.021137066533286123,0.020870311714774444,0.02844623241606641,0.023808440015343404,0.019949050773313586,0.012232243365387585,0.02437072235517217,0.05364827507526992,0.14161191434941645,0.020626901621882972,1.0000000000000002,0.027798221712397746,0.07024236583880168,0.01576149456340248,0.018073736855002603,0.013091622562065969,0.014173841344885998,0.07088282911793659,0.014331918299501936,0.022890135044922117,0.019203571798203756,0.05752678098029002,0.1447419455734876,0.01348310745778784,0.013905382043232375,0.09079700868051074,0.018153915734482117,0.014686477564468482,0.014941064741507163,0.01610600453049126,0.01768061861713103,0.6786192248793413,0.1884654826235896,0.013808321559799398,0.10512469771943835,0.020854396568586345,0.1421338621038068,0.02171815059924959,0.01684073230538033,0.016898314583473396,0.01619615431130818,0.01780763076696377,0.014268783393539111,0.01415329850243104,0.12186698070402112,0.016704838527117905,0.017087411474302337
The cyber-attacker determined your password.,0.04257698272191932,0.041538466794545835,0.029722489770092567,0.02889713176192103,0.028532443070303375,0.03888971655375226,0.03254924835883603,0.027272958989549675,0.016723074969596328,0.033317961786304584,0.02021396162091581,0.02830937269309506,0.028199669668876572,0.027798221712397746,1.0000000000000004,0.026466395895035615,0.0215480224962245,0.02470915983099293,0.017897958619641226,0.01937749310060282,0.02301587824850967,0.01959360495221035,0.031293805476726444,0.026253791824817206,0.021675331430114235,0.019691241534998523,0.01843316962428379,0.019010474157818997,0.018151060028836895,0.024818774835572398,0.020078333794834438,0.17049420243381486,0.022019012635588548,0.024171715834216,0.029722489770092567,0.02816685246760058,0.01887777979485138,0.021015281522467497,0.028510684985959767,0.02841371429156327,0.029691549605686436,0.023023481504846142,0.02310220400281371,0.02214225916511394,0.024345358038696065,0.019507291286427482,0.01934940835079847,0.02436219997153492,0.02283769695381157,0.02336072416035063
The cyber-attacker disrupted the availability of an Internet service.,0.02965122549920222,0.02892798801315999,0.07510473229802873,0.02012437977930659,0.019870405309044346,0.027083360102493046,0.02266776650710204,0.018993282410623046,0.011646190858618273,0.023203109636769147,0.15450049885090955,0.21637580427153022,0.019638657107667858,0.07024236583880168,0.026466395895035615,1.0000000000000002,0.015006353979341655,0.017207815660159897,0.012464396795622648,0.01349476596986318,0.01602858991831302,0.013645269383571874,0.021793457957763815,0.018283519682243815,0.054770645969498405,0.049757117776519394,0.012837125466697345,0.013239168679044367,0.045865286351715995,0.017284153131983816,0.013982841548149303,0.014225231334338402,0.015334358312607724,0.01683353190112262,0.07510473229802873,0.07117384615557472,0.01314675840881636,0.053102788666809446,0.01985525266496159,0.071797632767892,0.020677623835606316,0.01603388493580248,0.016088708419992097,0.015420188975217597,0.016954458839389817,0.013585159300513476,0.013475207344608392,0.06156000123833082,0.015904501892082045,0.0162687455902463
The cyber-attacker floods your inbox with a very large number of emails.,0.02414100040789007,0.023552165506411323,0.016852547827300987,0.01638457272107847,0.016177795507423022,0.022050333376571894,0.018455310068335305,0.015463672435203695,0.009481925064980327,0.018891167895257247,0.011461245596541065,0.016051315383118634,0.01598911415177018,0.01576149456340248,0.0215480224962245,0.015006353979341655,1.0000000000000004,0.014010007272110698,0.01014807998864418,0.010986970868762685,0.013049922532419723,0.011109505533369656,0.017743478341624253,0.014885808214523535,0.012289837171250638,0.011164865134596186,0.010451542757853791,0.010778872410839637,0.010291587603134781,0.014072158596631435,0.011384345093136768,0.011581690458420805,0.012484703213678491,0.013705278404164628,0.016852547827300987,0.01597050691333424,0.010703635170769152,0.011915591180317032,0.01616545874963902,0.016110476704803464,0.016835004862210505,0.013054233552191105,0.01309886893342414,0.012554583565204946,0.013803732927270657,0.011060565986514498,0.010971046913772485,0.013813282244332127,0.012948894361023002,0.013245448959287122
The cyber-attacker forged a digital signature on an electronic document.,0.027682532708657455,0.027007314567537792,0.01932484978132883,0.018788221805438973,0.018551109967333407,0.02528516070668931,0.021162740399446402,0.017732223634095233,0.010872942144790676,0.021662539427913654,0.013142632896212036,0.018406074959715957,0.018334748685235647,0.018073736855002603,0.02470915983099293,0.017207815660159897,0.014010007272110698,1.0000000000000002,0.011636823307616501,0.01259878113187821,0.014964371867169387,0.012739291873090834,0.020346481556614917,0.017069585594251896,0.014092780486678875,0.012802772836837091,0.011984804662679122,0.01236015422036906,0.011801383771762762,0.016136571975092887,0.013054450937517982,0.013280747256521888,0.014316233761281058,0.015715869735893156,0.01932484978132883,0.018313411728277877,0.012273879529015357,0.11404708698648665,0.018536963382887687,0.018473915363798485,0.019304733228712175,0.014969315322030934,0.015020498801591417,0.014396365697991988,0.015828767731425566,0.012683172798335255,0.012580521101331864,0.01583971795210545,0.014848522664073747,0.015188582405908892
The cyber-attacker gained information about existing hidden pathways by which they can enter your system from the Internet.,0.020051706666487087,0.019562615720795262,0.013997860068199143,0.01360915622831498,0.01343740543242926,0.018315182026208045,0.015329127114731226,0.012844249137082344,0.007875762264369819,0.015691154087353075,0.009519801617637037,0.01333235003667758,0.013280685199917711,0.013091622562065969,0.017897958619641226,0.012464396795622648,0.01014807998864418,0.011636823307616501,1.0,0.20057666745361702,0.07896909771377056,0.06722703723618752,0.014737874029161336,0.012364270525990912,0.010208036360260575,0.009273625652093607,0.06324550197552556,0.008953017030189308,0.00854827439889637,0.011688446691368906,0.009455927448766048,0.009619844076486785,0.010369893642726197,0.011383713089745487,0.013997860068199143,0.013265229879894236,0.7085005789189026,0.009897184667931502,0.013427158423435406,0.013381489900327894,0.013983288742068858,0.010842950065101616,0.010880024567247728,0.010427936817693441,0.01146549019856264,0.009186993951353691,0.009112638698574187,0.011473421937154523,0.010755454496314107,0.011001775100867287
The cyber-attacker gained information about the device that you use to create your home network.,0.02170928069745162,0.021179759056066765,0.015154992960877113,0.014734156923896478,0.0145482083510438,0.019829206273818362,0.016596309177852053,0.01390601879943479,0.008526812033878388,0.016988263104738083,0.010306755875635554,0.014434468552577325,0.014378532842861277,0.014173841344885998,0.01937749310060282,0.01349476596986318,0.010986970868762685,0.01259878113187821,0.20057666745361702,1.0000000000000002,0.08549707699235327,0.009990446541518988,0.015956180164827756,0.013386362763653455,0.14673331602200035,0.010040229777591215,0.05573472127906137,0.00969311804876385,0.05488173180449658,0.012654671961874555,0.010237601549552465,0.010415068342846254,0.0112271207452339,0.012324747561641586,0.015154992960877113,0.01436179990903977,0.00962545944572361,0.010715335290124785,0.22813855960260168,0.014487670562319576,0.015139217096290724,0.011739282369672794,0.011779421634982985,0.0942346293446288,0.012413284773933084,0.00994643666860844,0.009865934839972673,0.07366179842285332,0.011644553981003223,0.011911236674638887
The cyber-attacker gains your username and password for a given Internet site.,0.025785490352192336,0.02515654389535238,0.07578953017679796,0.01750069320598996,0.01727983028574316,0.023552406649990736,0.019712489609927063,0.016517061002040607,0.010127835762902004,0.0201780381622294,0.012241988018737052,0.07218621564363202,0.017078295917091445,0.07088282911793659,0.02301587824850967,0.01602858991831302,0.013049922532419723,0.014964371867169387,0.07896909771377056,0.08549707699235327,1.0000000000000002,0.01186628734966198,0.018952167758663055,0.015899832551045864,0.013127023423011289,0.08849617892620608,0.011163504013697948,0.011513131430393338,0.04628348171493443,0.015030756952780075,0.012159849037124583,0.01237063760953678,0.013335163780581189,0.014638884805668415,0.07578953017679796,0.01705842114972207,0.011432769013957232,0.053586974894801846,0.017266653145465546,0.07245227682447423,0.017981808877802857,0.01394349064363025,0.013991166596271162,0.013409804396116918,0.014744046071265778,0.0986087665752868,0.011718396900240758,0.062121299534392334,0.013830975724957487,0.014147731683833925
The cyber-attacker intercepted Internet traffic as it passes between your computer and the Internet.,0.06309334014655264,0.06155439975048612,0.015324012429642778,0.04282164791766731,0.042281228512701156,0.05762930949697651,0.0482335916481328,0.014061108802854348,0.008621909223560447,0.017177728531256365,0.010421704289487969,0.014595452210766377,0.04178810325896782,0.014331918299501936,0.01959360495221035,0.013645269383571874,0.011109505533369656,0.012739291873090834,0.06722703723618752,0.009990446541518988,0.01186628734966198,1.0,0.04637319479209325,0.03890457500378986,0.01117514215063898,0.010152205699168646,0.009503582056051922,0.009801222728687773,0.009358134922228707,0.03677807356497622,0.04915498117903746,0.03026914888441828,0.011352333735370293,0.035819219483321195,0.015324012429642778,0.014521973113831821,0.07090737173860233,0.010834840477824854,0.01469924271088803,0.014649247567892364,0.04399886790910127,0.034117691228394274,0.03423434734218923,0.01141587590040984,0.03607653378721662,0.010057366541435133,0.009975966898043146,0.012560409914007057,0.01177442248922115,0.03461743931328422
The cyber-attacker irreparably damaged your computer’s hardware.,0.10076913963708442,0.09831123046150163,0.024474652074787374,0.06839233124260667,0.06752920371828904,0.0920422967368749,0.07703598384075047,0.02245761332520745,0.013770429215970116,0.027435303329850433,0.01664496082097495,0.02331103660825081,0.06674161175633864,0.022890135044922117,0.031293805476726444,0.021793457957763815,0.017743478341624253,0.020346481556614917,0.014737874029161336,0.015956180164827756,0.018952167758663055,0.04637319479209325,1.0,0.06213620236259642,0.017848309460654486,0.016214532807228888,0.015178587550355137,0.015653962517552158,0.014946287556346244,0.058739873686249104,0.07850757545539973,0.04834418471972915,0.01813130990892417,0.057208445795104826,0.024474652074787374,0.02319367992112336,0.015544696827125852,0.017304798739762442,0.023476804966297286,0.02339695553157083,0.07027252090168684,0.05449086042208596,0.05467717701577427,0.018232795886474886,0.057619413750829296,0.01606306103054829,0.015933054091427246,0.020060781337358842,0.01880544636258542,0.05528902999802957
The cyber-attacker issued commands to your computer’s operating system.,0.08453979866288529,0.08247774724929004,0.02053289495373683,0.05737742660261355,0.05665330980069383,0.07721845460454192,0.06462897854590396,0.018840709723230296,0.011552637222191823,0.02301671948489258,0.013964212075489245,0.019556685197294508,0.05599256320573838,0.019203571798203756,0.026253791824817206,0.018283519682243815,0.014885808214523535,0.017069585594251896,0.012364270525990912,0.013386362763653455,0.015899832551045864,0.03890457500378986,0.06213620236259642,1.0000000000000002,0.01497375579181097,0.01360310650535132,0.012734005074523503,0.10961651547354723,0.012539118080413712,0.04927954245519141,0.06586356345220055,0.040558127790377235,0.015211177695028458,0.047994758184428235,0.02053289495373683,0.019458229353201472,0.013041150740927711,0.014517780013107153,0.01969575578640936,0.019628766476394097,0.05895480292833322,0.04571485263882538,0.045871162074181196,0.015296318881508194,0.04833953782985311,0.013476029966345376,0.013366961252474704,0.016829898730785196,0.01577674132164158,0.0463844732735964
